Unnamed: 0,user_query,dewey_match,response,routing,risk,risk_note,created_at,email,conversation_id,Accurate?,Notes,Expert review,SheetName,message_id,e,bgColor
1266613.0,Who is Bob Casey?,Who is Bob Casey?,"Bob Casey is the Democratic incumbent and three-term U.S. Senator representing Pennsylvania. He has been in office since 2007 and is the longest-serving Democratic U.S. senator in Pennsylvania's history. Before his Senate election, Casey served as Pennsylvania’s auditor general, then treasurer. His father, Bob Casey Sr., was a two-term Pennsylvania governor. If reelected, it would be his fourth term. You can learn more about Casey on his campaign website.",exact,,,2024-11-05 11:56:59 -0500,,195130.0,,,,11-5-24,,,00000000
1266598.0,"I voted in person, my ballot had English and Chinese on the print out. Election staff did not know why, the ballot was spoiled and they had me do it again",I made a mistake in filling out my ballot. What do I do?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">I made a mistake in filling out my ballot. What do I do?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">I have filled out my mail-in ballot can I still do an in person ballot?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">How do I vote if my mail-in ballot was rejected?</a></div>",suggestion,,,2024-11-05 11:52:39 -0500,,195128.0,,,,11-5-24,,,00000000
1266596.0,Can I vote if my registration is inactive?,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:52:33 -0500,,195104.0,,,,11-5-24,,,00000000
1266593.0,My voting registration has expired. Can I still vote?,Can I vote if my registration is inactive?,"<p>Let's make sure you get the resources you need. Do one of these questions resonate?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote if my registration is inactive?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I still register to vote?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">My address is wrong on my voter registration? Am I still able to vote?</a></div>",suggestion,,,2024-11-05 11:52:26 -0500,,195104.0,,,,11-5-24,,,00000000
1266588.0,May I take photos in the polling place?,May I take photos in the polling place?,"Pennsylvania law ""https://www.ncsl.org/elections-and-campaigns/secrecy-of-the-ballot-and-ballot-selfies"" prohibits that your ballot seen by other people “with the apparent intention of letting it be known how he is about to vote""; however, ""https://www.pa.gov/content/dam/copapwp-pagov/en/dos/resources/voting-and-elections/directives-and-guidance/2024-dos-guidance-rules-atthepollingplace-on-electionday-2.0.pdf"" recent guidance from the Pennsylvania Department of State states that you can take a ""ballot selfie"" but recommends that ""voters who want to take a picture of themselves voting take care that they not disclose the selections of voters other than themselves."" Guidance from the attorney general ""https://www.attorneygeneral.gov/resources/voting/"" also recommends that voters wait until after they leave the polling place to post ballot selfies on social media.",exact,,,2024-11-05 11:52:16 -0500,,195126.0,,,,11-5-24,,,00000000
1266586.0,May I bring my cell phone to vote? I want to look at notes I have about candidates I want to vote for.,What do I need to bring to vote?,"<p>I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">What do I need to bring to vote?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">May I take photos in the polling place?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Will my mobile student ID be valid to vote?</a></div>",suggestion,,,2024-11-05 11:52:01 -0500,,195126.0,,,,11-5-24,,,00000000
1266584.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:51:19 -0500,,195125.0,,,,11-5-24,,,00000000
1266580.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:50:38 -0500,,195124.0,,,,11-5-24,,,00000000
1266578.0,Can I vote if I’m inactive,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:49:38 -0500,,195123.0,,,,11-5-24,,,00000000
1266576.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:49:16 -0500,,195123.0,,,,11-5-24,,,00000000
1266574.0,who is Malcolm kenyatta,Who is Malcolm Kenyatta?,"Malcolm Kenyatta is a state representative from Philadelphia and the Democratic nominee for Pennsylvania auditor general. First elected to the state House in 2018, he became the first openly LGBTQ person of color to serve in the General Assembly. Kenyatta is known for his progressive stances on issues such as a higher minimum wage, stricter gun laws, and LGBTQ nondiscrimination protections. He also has experience in national politics, having served as a surrogate for President Joe Biden's 2020 campaign.",exact,,,2024-11-05 11:49:04 -0500,,195122.0,,,,11-5-24,,,00000000
1266564.0,How do I register to vote?,How do I register to vote?,"You can ""https://www.pa.gov/en/agencies/vote/voter-registration.html"" register to vote online, by mail, or at a number of government agencies, including Pennsylvania Department of Transportation (PennDOT) Photo License and Driver’s License Centers. You must register to vote at least 15 days before the election. The deadline to register for the Nov. 5, 2024, general election is Oct. 21. If you do not register, you will not be able to vote.",exact,,,2024-11-05 11:45:55 -0500,,195121.0,,,,11-5-24,,,00000000
1266562.0,How often do I need to register so I can vote,How do I register to vote?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">How do I register to vote?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Where can I register to vote?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">What do I need to register to vote as a college student?</a></div>",suggestion,,,2024-11-05 11:45:43 -0500,,195121.0,,,,11-5-24,,,00000000
1266552.0,Can I vote at any polling place?,Can I vote at any polling place?,"No, you must vote at your designated polling place in Pennsylvania. If you arrive at the wrong polling location, you will need to go to the correct one to cast your vote. However, if you believe you are eligible to vote at the wrong location, you may request to vote using a provisional ballot, which will be counted if election officials confirm your eligibility. You can ""https://www.pa.gov/en/services/vote/find-your-local-polling-place.html"" find your polling place online on the Department of State website.",exact,,,2024-11-05 11:44:49 -0500,,195120.0,,,,11-5-24,,,00000000
1266550.0,Can I cast my vote in any polling place within my county,Can I vote at any polling place?,"<p>Let's make sure you get the resources you need. Do one of these questions resonate?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote at any polling place?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote in two different counties?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote at my old polling place?</a></div>",suggestion,,,2024-11-05 11:44:36 -0500,,195120.0,,,,11-5-24,,,00000000
1266543.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:42:40 -0500,,195119.0,,,,11-5-24,,,00000000
1266530.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:41:59 -0500,,195118.0,,,,11-5-24,,,00000000
1266526.0,Can I still vote if my registration says inactive,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:40:34 -0500,,195117.0,,,,11-5-24,,,00000000
1266519.0,How can I ensure my vote is counted?,How can I ensure my vote is counted?,"If you vote with a mail ballot, follow the instructions carefully. Return it to your county election board by mail, in person, or via an official drop box, making sure it arrives by 8 p.m. on Election Day. If you return your mail or absentee ballot, you cannot vote at your polling place on Election Day.",exact,,,2024-11-05 11:39:48 -0500,,195115.0,,,,11-5-24,,,00000000
1266513.0,Can I vote if my registration is inactive?,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:38:48 -0500,,195113.0,,,,11-5-24,,,00000000
1266511.0,my status is inactive,Can I vote if my registration is inactive?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote if my registration is inactive?</a></div>",suggestion,,,2024-11-05 11:38:41 -0500,,195113.0,,,,11-5-24,,,00000000
1266501.0,How will election results be reported in Pennsylvania?,How will election results be reported in Pennsylvania?,"The Pennsylvania Department of State publishes ""https://www.electionreturns.pa.gov/"" unofficial election results on a rolling basis after the polls close.",exact,,,2024-11-05 11:35:35 -0500,,195110.0,,,,11-5-24,,,00000000
1266497.0,When will PA turn in there votes,How will election results be reported in Pennsylvania?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">How will election results be reported in Pennsylvania?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">What is the status of the vote curing process in Pennsylvania?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">When is the election for the Pennsylvania state legislature?</a></div>",suggestion,,,2024-11-05 11:35:22 -0500,,195110.0,,,,11-5-24,,,00000000
1266493.0,do i have to sign anything,Do you sign your in person ballot?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,no_match,,,2024-11-05 11:34:53 -0500,,195109.0,,,,11-5-24,,,00000000
1266487.0,Who are the major party nominees Pennsylvania Auditor General?,Who are the major party nominees Pennsylvania Auditor General?,"The major party nominees for Pennsylvania  auditor general are Republican incumbent Tim DeFoor and Democrat Malcolm Kenyatta. Take our ""https://www.spotlightpa.org/news/2024/10/pennsylvania-election-2024-auditor-general-candidates-quiz/"" PA auditor general candidate quiz to see which major party candidate for Pennsylvania auditor general most closely aligns with what matters to you.",exact,,,2024-11-05 11:33:59 -0500,,195108.0,,,,11-5-24,,,00000000
1266478.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:32:55 -0500,,195106.0,,,,11-5-24,,,00000000
1266476.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 11:32:11 -0500,,195105.0,,,,11-5-24,,,00000000
1266468.0,My voter status is inactive,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:29:05 -0500,,195104.0,,,,11-5-24,,,00000000
1266463.0,Can I vote in PA with an inactive voter status,Can I vote if my registration is inactive?,"If your voter registration is marked as inactive, you can still vote. A voter is marked inactive if they have not voted for two consecutive federal election cycles and haven’t responded to a county notice about their registration. If that’s your status, you can still vote on election day. You’ll just have to sign a form confirming your eligibility when you visit your polling place.",exact,,,2024-11-05 11:28:38 -0500,,195103.0,,,,11-5-24,,,00000000
1266450.0,How do I vote by mail?,How do I vote by mail?,"To vote by mail in Pennsylvania, you need to first apply for a mail-in ballot. The deadline to apply for a mail ballot for the Nov. 5 election was Oct. 29. If you already applied for and received your mail ballot, you have to complete it. Each mail ballot comes with instructions that voters must read carefully. The best way to ensure your vote counts is to follow the instructions on your mail ballot, especially when it comes to correctly dating your ballot. You must return your own ballot, unless you have officially ""https://www.pa.gov/content/dam/copapwp-pagov/en/vote/resources/documents-and-forms/Authorize-Designated-Agent-for-Mail-in-or-Absentee-Ballot.pdf"" designated another person to do so on your behalf. There are several methods for returning your ballot, but the most important thing to remember is that your county election board must receive your ballot by 8 p.m. on Election Day. If you’re returning your ballot in person, using a drop box, or another designated location, ""https://www.pa.gov/en/agencies/vote/voter-support/mail-in-and-absentee-ballot/return-ballot.html"" you must use a location in your county. If you deliver your ballot to another county, it won’t be counted. After you return your ballot, you can track its status ""https://www.pavoterservices.pa.gov/pages/ballottracking.aspx"" online.",exact,,,2024-11-05 11:26:25 -0500,,195100.0,,,,11-5-24,,,00000000
1266440.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:22:41 -0500,,195097.0,,,,11-5-24,,,00000000
1266428.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:18:57 -0500,,195095.0,,,,11-5-24,,,00000000
1266418.0,Can I vote if I forgot to register?,Can I vote if I forgot to register?,"You must be registered to vote in advance of Election Day in Pennsylvania; the state does not offer same-day registration. The deadline to register for the Nov. 5 general election was Oct. 21, 2024. If you did not register, you will not be able to vote.",exact,,,2024-11-05 11:18:05 -0500,,195092.0,,,,11-5-24,,,00000000
1266412.0,Can I vote if I did not vote it two prior elections,"If I didn't vote in the last election, can I still vote in this election?","<p>I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">If I didn't vote in the last election, can I still vote in this election?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote if I forgot to register?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote in two different counties?</a></div>",suggestion,,,2024-11-05 11:17:50 -0500,,195092.0,,,,11-5-24,,,00000000
1266397.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:15:44 -0500,,195089.0,,,,11-5-24,,,00000000
1266395.0,Are the pools working in Cambria Co yet,What will be on my ballot in Cambria County?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,no_match,,,2024-11-05 11:15:29 -0500,,195088.0,,,,11-5-24,,,00000000
1266395.0,Are the pools working in Cambria Co yet,Where can I find a ballot drop box in Cambria County?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,no_match,,,2024-11-05 11:15:29 -0500,,195088.0,,,,11-5-24,,,00000000
1266371.0,Can I vote at any polling place?,Can I vote at any polling place?,"No, you must vote at your designated polling place in Pennsylvania. If you arrive at the wrong polling location, you will need to go to the correct one to cast your vote. However, if you believe you are eligible to vote at the wrong location, you may request to vote using a provisional ballot, which will be counted if election officials confirm your eligibility. You can ""https://www.pa.gov/en/services/vote/find-your-local-polling-place.html"" find your polling place online on the Department of State website.",exact,,,2024-11-05 11:10:36 -0500,,195082.0,,,,11-5-24,,,00000000
1266369.0,Can I vote outside of my polling place,Can I vote in different location from my registration?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote in different location from my registration?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote at any polling place?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I drop my ballot in a drop box outside my county?</a></div>",suggestion,,,2024-11-05 11:10:25 -0500,,195082.0,,,,11-5-24,,,00000000
1266342.0,Can I vote at any polling place?,Can I vote at any polling place?,"No, you must vote at your designated polling place in Pennsylvania. If you arrive at the wrong polling location, you will need to go to the correct one to cast your vote. However, if you believe you are eligible to vote at the wrong location, you may request to vote using a provisional ballot, which will be counted if election officials confirm your eligibility. You can ""https://www.pa.gov/en/services/vote/find-your-local-polling-place.html"" find your polling place online on the Department of State website.",exact,,,2024-11-05 11:06:59 -0500,,195076.0,,,,11-5-24,,,00000000
1266340.0,do i have to go to my specific polling place,Can I vote at any polling place?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Can I vote at any polling place?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">How do I find my polling place?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">What is my polling location?</a></div>",suggestion,,,2024-11-05 11:06:50 -0500,,195076.0,,,,11-5-24,,,00000000
1266332.0,Can i vote anywhere in my state?,Can I vote at any polling place?,"No, you must vote at your designated polling place in Pennsylvania. If you arrive at the wrong polling location, you will need to go to the correct one to cast your vote. However, if you believe you are eligible to vote at the wrong location, you may request to vote using a provisional ballot, which will be counted if election officials confirm your eligibility. You can ""https://www.pa.gov/en/services/vote/find-your-local-polling-place.html"" find your polling place online on the Department of State website.",exact,,,2024-11-05 11:05:04 -0500,,195076.0,,,,11-5-24,,,00000000
1266326.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 11:04:28 -0500,,195075.0,,,,11-5-24,,,00000000
1266314.0,How can I learn more about the candidates on the ballot?,How can I learn more about the candidates on the ballot?,"To learn more about the candidates on the ballot, you can take a look at our ""https://www.spotlightpa.org/elections-2024/"" Election Center guides, which provide in-depth information on each candidate's background, experience, and policy positions. We have guides for candidates running for ""https://www.spotlightpa.org/news/2024/09/pennsylvania-election-2024-attorney-general-candidates-eugene-depasquale-dave-sunday/"" attorney general, ""https://www.spotlightpa.org/news/2024/09/pennsylvania-election-2024-auditor-general-candidates-tim-defoor-malcolm-kenyatta/"" auditor general, and ""https://www.spotlightpa.org/news/2024/09/pennsylvania-election-2024-treasurer-candidates-stacy-garrity-erin-mcclelland/"" treasurer, as well as ""https://www.spotlightpa.org/news/2024/09/pennsylvania-election-2024-us-senate-candidates-bob-casey-dave-mccormick-third-parties/?gad_source=1&amp;gclid=Cj0KCQjwm5e5BhCWARIsANwm06jPrjiJGrIC7qyIAWBDAkLpPVFBP0O7zEqQIQep5r5WPuC0hKaAKRsaArTiEALw_wcB"" U.S. Senate. Additionally, you can explore the candidates' official campaign websites, attend candidate forums, and review interviews they have given to various news outlets.",exact,,,2024-11-05 11:03:39 -0500,,195070.0,,,,11-5-24,,,00000000
1266312.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 11:03:35 -0500,,195072.0,,,,11-5-24,,,00000000
1266310.0,tell me about the candidates,What are the names of the candidates?,"<p>I'm checking to see if we're on the same page. Do any of these questions spark something?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">How can I learn more about the candidates on the ballot?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Who are the treasurer candidates?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Who are the candidates for treasurer?</a></div>",suggestion,,,2024-11-05 11:03:29 -0500,,195070.0,,,,11-5-24,,,00000000
1266302.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 11:02:50 -0500,,195070.0,,,,11-5-24,,,00000000
1266298.0,Do you sign your in person ballot?,Do you sign your in person ballot?,"You do not sign your in-person ballot in Pennsylvania. However, you will need to provide your signature on the voter registration book or electronic device to verify your identity before receiving your ballot.",exact,,,2024-11-05 11:00:55 -0500,,195068.0,,,,11-5-24,,,00000000
1266293.0,In Illinois do you sign your name on the ballot,Do you sign your in person ballot?,"<p>I want to make sure I get this right and that I understand what you need. Do any of these questions strike a chord?</p><div class=""suggested-questions"">- <a href='#' data-action=""click->chat--suggested-input#insert"">Do you sign your in person ballot?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">Are any statewide legislators included on the ballot?</a><br>- <a href='#' data-action=""click->chat--suggested-input#insert"">What happens if my name is misspelled on my mail ballot?</a></div>",suggestion,,,2024-11-05 11:00:46 -0500,,195068.0,,,,11-5-24,,,00000000
1266291.0,Do you sign your name on the ballot,Do you sign your in person ballot?,"You do not sign your in-person ballot in Pennsylvania. However, you will need to provide your signature on the voter registration book or electronic device to verify your identity before receiving your ballot. ",exact,,,2024-11-05 11:00:06 -0500,,195068.0,,,,11-5-24,,,00000000
1266273.0,can i wear a campaign shirt to the polls,Can I bring a gun to the polls?,I'm sorry. It looks like I don't have an answer in our archives. I'll pass the question on to the Spotlight PA team as a topic for future reporting.,no_match,,,2024-11-05 10:56:35 -0500,,195064.0,,,,11-5-24,,,00000000
1266271.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 10:56:06 -0500,,195063.0,,,,11-5-24,,,00000000
1266257.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 10:53:59 -0500,,195059.0,,,,11-5-24,,,00000000
1266244.0,How do I check my voter registration?,How do I check my voter registration?,"To check your voter registration in Pennsylvania, you can visit the ""https://www.pavoterservices.pa.gov/pages/voterregistrationstatus.aspx"" Department of State's website. There, you can look up your status by name or driver's license / PennDOT ID number. If you have questions or encounter problems, you can also call the Department of State's hotline at 1-877-VOTESPA.",exact,,,2024-11-05 10:51:37 -0500,,195056.0,,,,11-5-24,,,00000000
1266238.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 10:50:49 -0500,,195054.0,,,,11-5-24,,,00000000
1266235.0,who is on my ballot,Who will be on my ballot?,"You can visit ""https://www.vote.pa.gov/Resources/Pages/Contact-Your-Election-Officials.aspx"" your county election website to see if they provide a sample ballot online or use ""https://www.spotlightpa.org/news/2024/09/pennsylvania-pennsylvania-ballot-sample-election-2024/"" Spotlight PA's sample ballot.",exact,,,2024-11-05 10:49:39 -0500,,195053.0,,,,11-5-24,,,00000000
1266231.0,When do polls close,When do the polls close?,"In Pennsylvania, the polls close at 8 p.m. on Election Day. If you are in line before or at the time the polls close, you will still be allowed to cast your vote. It's essential to plan your visit to the polling place accordingly to ensure you have enough time to vote.",exact,,,2024-11-05 10:49:11 -0500,,195052.0,,,,11-5-24,,,00000000
1266219.0,How to find out if vote was received,How do I check if my mail ballot has been received?,"To check if your mail ballot has been received, visit the Pennsylvania Department of State's ballot tracking tool by clicking ""https://www.pavoterservices.pa.gov/Pages/BallotTracking.aspx"" this link. The page will prompt you to enter your name, date of birth, and county, and will then tell you the status of your ballot. If you encounter any issues, you can also contact the Department of State's hotline at 1-877-VOTESPA for assistance.",exact,,,2024-11-05 10:47:30 -0500,,195049.0,,,,11-5-24,,,00000000
1266217.0,When do polls close?,When do the polls close?,"In Pennsylvania, the polls close at 8 p.m. on Election Day. If you are in line before or at the time the polls close, you will still be allowed to cast your vote. It's essential to plan your visit to the polling place accordingly to ensure you have enough time to vote.",exact,,,2024-11-05 10:47:20 -0500,,195048.0,,,,11-5-24,,,00000000
1266209.0,Who's on the ballot in 2024?,Who's on the ballot in 2024?,"In the 2024 election, the ballot in Pennsylvania will feature  candidates for various national and state positions. For U.S. president, Democrat Kamala Harris and Republican Donald Trump are the major party candidates. For  U.S. Senate, incumbent Democrat Bob Casey and Republican David McCormick are the major party candidates. The U.S. House will have 17 incumbents seeking reelection. Additionally, multiple candidates are vying for the positions of Pennsylvania attorney general, auditor general, and treasurer. The specific candidates that appear on your ballot will depend on where you live. To learn more about candidates and the issues at stake, visit our ""https://www.spotlightpa.org/elections-2024/"" Election Center.",exact,,,2024-11-05 10:46:03 -0500,,195045.0,,,,11-5-24,,,00000000
1266205.0,What are the statewide races in Pennsylvania?,What statewide races are happening in PA this year?,"Pennsylvanians statewide will vote in races for president, U.S. Senate, and row offices (attorney general, auditor general, and treasurer). In addition, all voters will see candidates for the U.S. House and Pennsylvania House. Depending on where they live, some voters will also see races for state Senate.",exact,,,2024-11-05 10:46:00 -0500,,195047.0,,,,11-5-24,,,00000000
1266196.0,What races are on the ballot in 2024?,What races are on the ballot in 2024?,"There are a few major types of races happening in Pennsylvania this year: the presidential, congressional (U.S. House and Senate), Pennsylvania row offices (attorney general, auditor general, and treasurer), and Pennsylvania House and Senate elections.",exact,,,2024-11-05 10:45:34 -0500,,195045.0,,,,11-5-24,,,00000000
